ID,Age,Income (USD),Rent (USD),Groceries (USD),Eating Out (USD),Entertainment (USD),Subscription Services (USD),Education (USD),Online Shopping (USD),Savings (USD),Investments (USD),Travel (USD),Fitness (USD),Miscellaneous (USD),total_expense,savings_rate,expense_to_income_ratio,discretionary_vs_fixed_ratio
1293,19,3795,375,493,356,137,29,398,195,284,4167,700,58,366,3107,0.07483530961791832,0.8187088274044796,1.4541864139020537
1294,26,1655,770,209,316,221,59,1732,445,827,4318,1671,284,24,5731,0.49969788519637465,3.4628398791540786,1.1139800811508669
1295,27,2570,713,433,496,210,12,898,622,1151,1269,605,177,221,4387,0.44785992217898835,1.7070038910505836,1.1462818003913895
1296,26,3458,1124,456,490,383,52,1316,100,1671,1364,1155,272,221,5569,0.4832272990167727,1.6104684788895316,0.9229972375690608
1297,27,4001,1194,245,432,342,66,292,157,2519,923,1137,142,198,4205,0.6295926018495376,1.0509872531867033,1.4292316580011555
1298,27,7844,1025,315,189,200,59,484,452,931,470,1963,185,76,4948,0.11868944416114227,0.6308006119326874,1.712719298245614
1299,24,7279,756,497,378,97,77,1922,489,444,3016,1928,20,205,6369,0.06099738975133947,0.8749828273114438,1.0059842519685038
1300,18,5719,1608,261,51,94,90,1470,369,1542,2054,1906,210,111,6170,0.26962755726525617,1.078859940549047,0.8478586403114705
1301,24,7644,1562,227,57,314,59,802,145,1319,4283,616,12,311,4105,0.17255363683935113,0.5370225013082156,0.584330374372829
1302,27,6563,1922,413,299,300,46,1715,328,2225,2051,635,223,246,6127,0.3390217888160902,0.9335669663263751,0.5128395061728395
1303,22,5330,952,431,188,40,55,1915,249,266,2954,934,41,131,4936,0.049906191369606,0.926078799249531,0.4966646452395391
1304,23,2354,971,249,173,190,51,1435,479,363,1148,178,57,167,3950,0.1542056074766355,1.6779949022939677,0.487758945386064
1305,27,2139,1881,553,358,34,24,1531,364,1595,3086,305,261,288,5599,0.7456755493221131,2.6175783076203833,0.41210592686002523
1306,24,3738,1695,135,277,230,42,1757,329,1331,959,983,208,222,5878,0.35607276618512573,1.5724986623863029,0.6386952885419571
1307,22,3102,794,272,59,67,89,1809,39,2871,629,280,98,397,3904,0.925531914893617,1.2585428755641521,0.35791304347826086
1308,24,1941,1947,519,261,105,20,889,580,1386,774,1570,118,384,6393,0.714064914992272,3.2936630602782073,0.9055141579731744
1309,26,7540,1368,121,161,168,29,243,666,1629,359,1210,117,367,4450,0.21604774535809018,0.5901856763925729,1.569284064665127
1310,20,7434,1724,305,57,207,33,1443,560,1908,517,912,49,377,5667,0.2566585956416465,0.7623083131557707,0.6322004608294931
1311,25,7425,1570,226,341,391,73,1952,579,2659,1343,1528,61,75,6796,0.3581144781144781,0.9152861952861953,0.8132337246531484
1312,19,7786,1939,435,411,325,89,959,496,1977,1969,1986,121,320,7081,0.25391728743899306,0.9094528641150783,1.1245124512451246
1313,24,6128,896,544,302,170,74,1177,288,1849,3227,404,77,335,4267,0.3017297650130548,0.6963120104438643,0.6304929308368361
1314,19,7870,749,455,63,160,97,815,22,2009,2899,1697,198,204,4460,0.25527318932655657,0.5667090216010165,1.20901436354631
1315,21,2836,784,539,289,88,97,1447,35,2723,934,1558,218,73,5128,0.9601551480959097,1.8081805359661496,0.8512635379061372
1316,24,5200,945,316,487,279,82,272,625,2869,1986,1893,74,56,5029,0.5517307692307692,0.9671153846153846,2.2804957599478146
1317,20,2448,919,195,291,353,95,1959,377,1435,4996,195,71,230,4685,0.5861928104575164,1.9138071895424837,0.5245688252521965
1318,19,4873,1341,516,391,28,85,1670,665,1297,376,1106,267,312,6381,0.266160476092756,1.3094602914016007,0.8091862772894811
1319,27,7615,1929,528,198,140,26,1848,152,2578,3560,309,143,289,5562,0.33854235062376886,0.7304005252790545,0.29198606271777006
1320,24,1959,961,263,285,390,98,519,331,867,1774,136,131,370,3484,0.442572741194487,1.7784583971413988,0.9988525530694206
1321,18,6146,1057,247,355,120,70,1151,501,2610,1505,892,180,239,4812,0.42466644972339734,0.7829482590302635,0.960081466395112
1322,25,1892,588,117,216,168,24,1396,563,200,2654,314,219,247,3852,0.10570824524312897,2.035940803382664,0.8334126606377915
1323,20,5438,1737,393,69,165,60,567,324,1832,1010,1905,98,377,5695,0.336888561971313,1.0472600220669364,1.1116054875787913
1324,19,3287,1020,294,265,372,36,637,288,2019,3477,1615,176,230,4933,0.6142379069059933,1.5007605719501065,1.5284469502819067
1325,20,6440,937,250,392,262,95,158,433,2391,1230,441,37,317,3322,0.3712732919254658,0.5158385093167702,1.4698884758364312
1326,22,3757,534,579,184,260,83,1594,44,1471,1177,281,247,20,3826,0.3915357998402981,1.018365717327655,0.4133727373476173
1327,25,2638,715,464,442,356,70,1593,335,204,3857,950,72,42,5039,0.07733131159969674,1.9101592115238817,0.8178210678210678
1328,27,5308,1237,222,178,62,67,651,590,793,2095,637,264,303,4211,0.14939713639788998,0.7933308214016579,0.9957345971563981
1329,24,6241,798,499,459,114,40,175,687,1790,1672,496,50,207,3525,0.28681301073545906,0.5648133311969236,1.3947010869565217
1330,24,7862,1273,286,471,245,21,1950,295,1410,1928,1202,38,37,5818,0.17934367845331978,0.7400152632917832,0.6580222285551439
1331,24,3954,933,552,343,25,55,619,408,1170,3839,1344,288,68,4635,0.2959028831562974,1.1722306525037935,1.2029467680608366
1332,25,2966,1973,551,295,233,40,210,463,1166,3178,1162,89,66,5082,0.3931220498988537,1.7134187457855699,0.858814923189466
1333,18,5174,1319,248,238,225,41,446,446,917,4268,515,60,134,3672,0.1772323154232702,0.709702357943564,0.8241430700447094
1334,21,2877,414,203,93,86,41,585,76,2368,2553,983,121,58,2660,0.8230795968022245,0.9245742092457421,1.2129783693843594
1335,23,4097,1231,342,135,119,62,166,585,1636,2445,1243,99,236,4218,0.39931657310227,1.029533805223334,1.425531914893617
1336,26,1641,973,561,93,31,70,459,387,2291,4389,177,238,229,3218,1.3960999390615478,1.9609993906154783,0.6146512794781737
1337,19,4159,1557,330,379,256,55,915,361,989,551,1247,159,281,5540,0.23779754748737678,1.332050973791777,0.9771591720199857
1338,18,6096,1863,578,424,341,94,1380,323,1977,2897,1099,252,230,6584,0.3243110236220472,1.0800524934383202,0.7231091337346245
1339,27,2339,1334,305,495,277,83,1327,393,1973,1039,622,147,72,5055,0.8435228730226593,2.1611799914493375,0.7043155765340526
1340,19,5118,505,297,427,356,89,1256,131,889,884,560,144,300,4065,0.1737006643220008,0.7942555685814772,0.9752186588921283
1341,24,7278,546,495,439,154,16,1350,25,652,3051,537,98,374,4034,0.08958505083814235,0.5542731519648255,0.6871601840234212
1342,20,7161,1882,499,194,241,13,1907,298,943,4229,940,24,340,6338,0.13168551878229298,0.8850719173299818,0.4780783582089552
1343,27,7642,1057,436,100,175,61,1205,401,758,4866,628,183,152,4398,0.09918869405914682,0.5755037948181104,0.6300963676797627
1344,19,5417,1450,592,291,161,98,1657,32,2984,3597,999,99,283,5662,0.5508584087133099,1.0452279859700941,0.530683968640173
1345,24,7126,446,186,343,177,40,1357,322,1118,2555,455,222,314,3862,0.15689026101599776,0.5419590232949761,0.9416792357968828
1346,19,2095,417,241,457,345,84,1738,575,2053,1089,1099,70,130,5156,0.9799522673031026,2.4610978520286397,1.1519198664440735
1347,20,3404,1705,416,100,390,93,1990,636,1290,4575,1156,229,62,6777,0.3789659224441833,1.9908930669800236,0.6485040136219898
1348,24,1780,711,298,315,363,45,1052,179,850,4958,413,70,357,3803,0.47752808988764045,2.136516853932584,0.8452207666181465
1349,21,1923,1987,145,169,281,63,713,173,2396,458,1440,175,257,5403,1.2459698387935518,2.8096723868954756,0.8991212653778559
1350,18,5865,1907,387,249,302,63,1116,200,874,4721,1133,21,398,5776,0.14901960784313725,0.9848252344416027,0.693841642228739
1351,22,5749,662,114,454,357,26,840,545,2911,4254,600,225,266,4089,0.506348930248739,0.7112541311532441,1.5303217821782178
1352,26,3250,1832,143,297,363,84,867,199,1480,2007,1708,86,23,5602,0.4553846153846154,1.7236923076923076,0.9711470795214637
1353,25,6257,436,500,119,248,39,687,396,791,1920,341,241,383,3390,0.12641841137925525,0.5417931916253795,1.088724584103512
1354,26,3467,1498,268,390,395,31,329,187,2967,4527,838,121,368,4425,0.8557830977790597,1.2763195846553217,1.1121718377088305
1355,27,5588,1612,409,106,299,52,1746,233,818,1003,1959,75,369,6860,0.1463851109520401,1.227630637079456,0.8210777807273693
1356,26,5678,1257,594,431,377,36,1207,169,333,3083,865,191,331,5458,0.058647411060232475,0.9612539626629095,0.7848266841072596
1357,24,4446,1804,143,88,309,46,94,35,2171,2114,1867,213,192,4791,0.48830409356725146,1.0775978407557354,1.3473787359137677
1358,21,2949,318,197,338,187,55,784,110,1504,2589,240,215,212,2656,0.5100033909799933,0.9006442861987114,1.0446497305619709
1359,22,6894,494,360,492,66,44,648,139,1105,2143,510,295,22,3070,0.1602843051929214,0.4453147664635915,1.043941411451398
1360,18,3831,629,208,67,222,13,1772,272,1469,4310,1877,114,297,5471,0.3834507961367789,1.4280866614460976,1.096972019931008
1361,18,6575,474,382,489,233,89,352,79,1501,2241,713,251,75,3137,0.22828897338403042,0.4771102661596958,1.5968543046357615
1362,20,3720,1301,471,269,265,89,929,285,2669,4980,1969,244,293,6115,0.7174731182795699,1.6438172043010753,1.2639763050721955
1363,25,5289,748,442,362,43,94,940,428,2164,2086,282,185,195,3719,0.4091510682548686,0.7031574966912459,0.7460093896713615
1364,19,4310,1245,203,293,340,35,983,50,2392,938,523,220,135,4027,0.5549883990719258,0.9343387470997679,0.6565199506375977
1365,21,7255,1677,355,401,293,28,1288,40,2865,4301,1478,40,103,5703,0.39490006891798757,0.7860785665058581,0.7177710843373494
1366,19,6994,1822,478,353,63,90,1670,612,2917,3970,707,244,178,6217,0.4170717758078353,0.8889047755218759,0.5659949622166247
1367,22,6228,440,305,347,351,54,1679,308,816,3999,320,251,305,4360,0.13102119460500963,0.7000642260757868,0.7986798679867987
1368,26,3031,1057,434,332,332,35,1042,562,1662,4650,1920,162,99,5975,0.5483338832068624,1.9712966017815903,1.3588630082905646
1369,18,6382,1229,142,123,382,31,1766,517,1811,3408,1207,205,85,5687,0.2837668442494516,0.8910999686618615,0.8128785463818935
1370,22,4490,392,452,159,175,67,645,493,1325,770,220,278,228,3109,0.2951002227171492,0.6924276169265033,1.0879785090664875
1371,26,5993,538,344,229,399,72,625,424,1371,248,1488,179,29,4327,0.22876689471049558,0.7220090105122643,1.871267418712674
1372,18,2643,504,386,475,218,37,1522,567,2265,372,77,241,218,4245,0.8569807037457434,1.6061293984108966,0.7599502487562189
1373,26,2433,859,454,81,181,74,138,151,108,2926,185,193,78,2394,0.04438964241676942,0.9839704069050554,0.6498966230186078
1374,25,2960,1756,372,283,253,53,1660,343,697,3857,974,284,253,6231,0.23547297297297298,2.1050675675675676,0.6449313621964097
1375,21,7448,544,575,331,182,52,715,151,122,4930,454,41,326,3371,0.016380236305048337,0.4526047261009667,0.8380588876772083
1376,27,4223,1131,182,74,135,46,1596,540,2090,701,1026,186,263,5179,0.49490883258347146,1.2263793511721526,0.7803368855276728
1377,22,4012,1640,209,380,112,75,761,49,2387,2185,937,74,398,4635,0.5949651046859422,1.1552841475573281,0.7758620689655172
1378,22,1785,1224,537,328,61,26,1833,646,1708,941,1578,207,73,6513,0.9568627450980393,3.6487394957983192,0.8121869782971619
1379,23,1764,594,289,275,303,49,1548,320,2174,3914,1314,36,356,5084,1.2324263038548753,2.8820861678004537,1.0913204442616207
1380,24,3867,939,570,106,398,47,1931,23,1204,793,905,160,28,5107,0.3113524696146884,1.3206620118955263,0.48459302325581394
1381,25,4947,1155,387,229,229,94,254,344,2346,677,493,277,120,3582,0.4742268041237113,0.7240751970891449,0.9944320712694877
1382,25,7732,1605,523,281,225,70,1108,528,2922,1561,483,94,314,5231,0.3779099844800828,0.6765390584583549,0.6165018541409147
1383,19,7273,316,496,431,239,18,1481,256,191,4053,1301,75,222,4835,0.026261515193180256,0.6647875704661075,1.108591365023986
1384,26,6822,370,350,392,299,86,1555,554,950,452,558,142,172,4478,0.13925535033714453,0.6564057461155086,0.9683516483516483
1385,24,6416,1592,311,336,155,84,1585,35,2082,2466,1872,91,129,6190,0.324501246882793,0.9647755610972568,0.7746559633027523
1386,21,3262,1648,390,113,125,70,675,553,1207,3656,1376,107,341,5398,0.37001839362354383,1.6548129981606376,0.989679321784003
1387,21,4548,604,232,281,137,89,91,603,399,4146,83,82,285,2487,0.08773087071240106,0.5468337730870713,1.6828478964401294
1388,25,3881,1774,300,338,256,25,1623,465,2443,3754,1075,39,392,6287,0.6294769389332646,1.6199433135789745,0.700568028130917
1389,21,3769,1330,384,262,328,11,1092,522,2794,209,411,134,171,4645,0.741310692491377,1.2324223932077474,0.6553813257305773
1390,23,1540,1637,425,307,119,81,36,249,1577,4983,1268,219,102,4443,1.024025974025974,2.885064935064935,1.1177311725452812
1391,22,7327,1116,508,67,280,52,1788,126,1404,1926,655,281,153,5026,0.19162003548519177,0.6859560529548246,0.4730363423212192
1392,20,1567,1426,194,224,324,51,1787,408,1100,4945,1913,222,345,6894,0.7019783024888322,4.399489470325463,1.0234810683886117
1393,27,2487,1120,377,466,373,86,139,282,1182,3966,1381,142,179,4545,0.4752714113389626,1.827503015681544,1.778117359413203
1394,19,7395,492,549,278,305,66,866,582,1465,1877,1720,166,58,5082,0.19810682893847195,0.6872210953346856,1.6649187205034084
1395,26,7217,1897,528,275,347,90,1916,84,2900,626,765,56,195,6153,0.401829014826105,0.8525703200775946,0.4174153420870767
1396,27,5508,828,424,133,122,97,679,284,2489,2726,299,31,32,2929,0.4518881626724764,0.5317719680464779,0.5168306576903159
1397,26,7251,470,318,340,82,76,1589,357,2209,1458,196,92,334,3854,0.3046476348089919,0.5315128947731348,0.621371476651241
1398,18,4698,1860,188,484,194,39,1921,320,875,2824,1419,243,86,6754,0.18624946785866325,1.4376330353341849,0.7016880826404636
1399,27,6874,550,171,419,301,22,1201,397,2772,1250,397,69,267,3794,0.40325865580448067,0.5519348268839104,0.9739854318418314
1400,20,6290,1710,346,295,312,28,1832,194,1552,4758,1327,197,60,6301,0.24674085850556438,1.0017488076311605,0.6206275720164609
1401,25,4024,1530,228,451,245,16,1836,171,1781,4363,448,67,203,5195,0.44259443339960236,1.291003976143141,0.4454646633277685
1402,23,2585,840,311,159,26,18,1894,495,1851,2163,1407,268,54,5472,0.7160541586073501,2.1168278529980658,0.7970443349753694
1403,22,3979,1952,527,303,146,92,1641,285,2403,1623,1249,171,356,6722,0.6039205830610707,1.6893691882382509,0.6315533980582524
1404,22,3193,715,442,137,111,63,136,348,2975,1853,174,11,309,2446,0.9317256498590667,0.7660507359849671,0.8917246713070379
1405,23,3815,1093,195,121,209,95,189,182,1951,753,812,280,95,3271,0.5114023591087812,0.8574049803407602,1.2146242383209207
1406,24,6654,1703,174,430,378,91,1663,457,1997,1868,447,152,89,5584,0.30012022843402464,0.8391944694920349,0.5774011299435028
1407,18,2278,1467,522,79,72,70,341,362,1829,181,180,197,253,3543,0.8028972783143108,1.5553116769095698,0.5206008583690988
1408,26,6089,324,594,221,261,96,1582,386,1427,1513,1635,233,30,5362,0.2343570372803416,0.880604368533421,1.1448
1409,20,3085,967,153,358,151,11,1028,484,714,902,654,189,387,4382,0.23144246353322528,1.420421393841167,1.0400372439478585
1410,21,2992,1396,443,443,383,59,971,218,344,3344,941,32,302,5188,0.11497326203208556,1.7339572192513368,0.8462633451957295
1411,27,7386,931,558,392,131,84,1280,519,856,3453,871,46,323,5135,0.11589493636609802,0.6952342269157866,0.8544600938967136
1412,18,2160,1416,512,485,26,40,1835,35,923,3607,951,116,43,5459,0.4273148148148148,2.527314814814815,0.4507042253521127
1413,27,2848,804,153,226,249,42,661,315,2927,2556,994,238,293,3975,1.0277387640449438,1.3957162921348314,1.4567367119901113
1414,20,6923,1921,317,188,175,87,1829,530,2879,2139,1480,106,46,6679,0.41586017622418026,0.964755163946266,0.6422424391443324
1415,19,2799,635,115,243,216,89,242,258,1946,4244,781,290,73,2942,0.6952483029653448,1.0510896748838872,1.965725806451613
1416,19,5440,724,198,235,342,20,1810,600,1535,2164,1919,119,74,6041,0.2821691176470588,1.1104779411764707,1.2112005856515373
1417,18,3486,798,119,267,383,42,1743,320,1340,2612,383,46,395,4496,0.3843947217441193,1.2897303499713137,0.6902255639097744
1418,25,3544,1687,145,213,242,16,414,25,615,2021,1093,49,252,4136,0.17353273137697517,1.1670428893905191,0.8414959928762245
1419,20,5016,1246,550,210,386,40,1650,239,573,2821,254,94,296,4965,0.11423444976076555,0.9898325358851675,0.4408009286128845
1420,20,7524,929,292,480,269,57,706,472,135,2281,1676,197,390,5468,0.017942583732057416,0.7267410951621478,1.8375713544369485
1421,23,6943,1522,482,62,102,56,342,452,1510,1570,1005,249,139,4411,0.2174852369292813,0.6353161457583177,0.8802216538789429
1422,25,2558,1017,157,345,259,87,681,405,1892,1972,404,28,244,3627,0.7396403440187647,1.4179046129788897,0.955256064690027
1423,26,2476,1736,536,138,399,62,1402,638,1834,3986,1246,270,77,6504,0.7407108239095315,2.626817447495961,0.7702776265650517
1424,26,6077,638,210,373,379,89,1617,314,929,2244,1262,167,274,5323,0.15287148263946027,0.8759256211946684,1.1594320486815415
1425,21,2227,958,228,91,342,28,1689,137,1192,2442,873,121,195,4662,0.5352492141894926,2.0933991917377637,0.6215652173913043
1426,22,4027,1261,436,452,282,90,652,424,2513,713,1075,153,73,4898,0.6240377452197666,1.2162900422150484,1.085142613878246
1427,19,4636,728,293,259,208,99,1849,699,1285,3545,1946,265,165,6511,0.2771786022433132,1.4044434857635892,1.2686411149825785
1428,26,6627,1198,512,278,385,15,145,613,1862,222,990,27,278,4441,0.2809717821035159,0.6701373170363664,1.3940700808625337
1429,25,1842,438,439,399,309,58,322,585,1044,863,217,193,171,3131,0.5667752442996743,1.6997828447339849,1.6113427856547122
1430,20,2947,1241,425,324,381,82,121,31,1611,4625,417,296,281,3599,0.5466576179165252,1.2212419409569053,1.0139899272523782
1431,26,3879,841,107,491,77,59,1275,228,530,1425,585,140,38,3841,0.13663315287445219,0.9902036607373035,0.7278452541610436
1432,20,5159,356,128,328,28,90,1878,184,2122,2304,1998,290,361,5641,0.41132002326032174,1.0934289591006008,1.3882303132938187
1433,26,7817,1555,211,300,323,21,1922,313,958,653,1012,254,390,6301,0.1225534092362799,0.8060637073045925,0.7085140997830802
1434,19,2026,957,534,359,134,32,310,538,329,1159,1950,17,190,5021,0.16238894373149063,2.4782823297137218,1.7878956135480288
1435,27,3396,734,260,257,229,63,600,97,2517,1842,629,202,398,3469,0.741166077738516,1.0214958775029446,1.1762860727728983
1436,26,6254,683,230,370,60,78,474,453,277,443,1443,16,216,4023,0.044291653341861206,0.6432683082826991,1.9005046863734678
1437,25,3573,859,287,189,323,68,569,596,1533,2465,1779,145,92,4907,0.4290512174643157,1.373355723481668,1.8612244897959183
1438,26,6415,493,262,329,192,45,1515,633,2715,4669,1669,28,322,5488,0.4232268121590023,0.8554949337490257,1.4176211453744494
1439,22,1905,1971,296,83,253,12,574,96,1713,4436,999,148,104,4536,0.8992125984251969,2.3811023622047243,0.5966209081309398
1440,19,7875,833,574,358,300,67,346,67,2940,2857,1510,186,303,4544,0.37333333333333335,0.577015873015873,1.592127780946948
1441,25,3073,817,463,441,391,97,819,101,1863,1280,256,20,321,3726,0.60624796615685,1.2124959323137,0.7751310147689376
1442,23,7407,1015,303,67,97,64,1510,228,1874,3039,1122,50,151,4607,0.2530039152153368,0.621979208856487,0.629066478076379
1443,25,6100,1050,311,106,127,66,1496,464,1074,3795,593,123,139,4475,0.1760655737704918,0.7336065573770492,0.5663283164158208
1444,22,5240,484,208,161,300,26,381,615,181,3637,1902,189,235,4501,0.03454198473282443,0.858969465648855,3.194780987884436
1445,27,5774,591,375,54,58,48,1303,541,945,3758,1755,203,155,5083,0.16366470384482162,0.8803255975060617,1.240193918025562
1446,19,5727,1658,172,459,138,99,71,48,2909,99,178,205,135,3163,0.5079448227693383,0.5522961410860835,0.6638611257233035
1447,23,3346,1031,266,463,354,77,520,323,1316,2086,1520,234,80,4868,0.39330543933054396,1.4548714883442917,1.6791414419372592
1448,22,2978,415,359,231,355,64,1389,484,717,2310,663,270,36,4266,0.24076561450638012,1.432505036937542,0.9722607489597781
1449,22,3895,1124,342,62,46,54,932,521,2363,4245,84,125,53,3343,0.6066752246469833,0.8582798459563543,0.3940783986655546
1450,18,2271,1372,374,388,123,85,1117,465,2437,2737,868,159,39,4990,1.0730955526199912,2.1972699251431087,0.7429269996507161
1451,19,7025,984,201,334,93,10,1396,647,544,1607,248,127,227,4267,0.07743772241992883,0.6074021352313167,0.6532351801627276
1452,25,7719,381,574,308,210,30,338,509,1022,2953,1886,174,181,4591,0.13240057002202357,0.594766161419873,2.5506573859242074
1453,20,2078,1133,272,139,343,92,1460,447,2699,3981,126,261,318,4591,1.2988450433108758,2.2093358999037536,0.6024432809773124
1454,27,4401,632,270,153,166,30,1359,578,292,3194,418,276,29,3911,0.06634855714610316,0.8886616678027721,0.729765590446705
1455,20,7111,856,240,428,274,61,663,378,1762,4339,882,53,113,3948,0.24778512164252567,0.5551961749402334,1.244457077885162
1456,25,1693,634,496,235,303,91,1515,110,388,4682,575,190,390,4539,0.22917897223862965,2.681039574719433,0.7160680529300567
1457,25,3507,831,287,299,232,52,1940,72,2730,3092,398,86,385,4582,0.7784431137724551,1.3065297975477617,0.49836494440810986
1458,19,2685,520,540,304,142,61,1891,608,1267,2962,555,125,126,4872,0.4718808193668529,1.8145251396648046,0.650965774313792
1459,25,3894,934,185,125,225,76,39,223,1530,2662,692,76,124,2699,0.3929121725731895,0.6931176168464304,1.3307426597582037
1460,18,4498,622,575,435,259,53,1382,575,1934,855,287,22,90,4300,0.42996887505558024,0.9559804357492219,0.6673129119813881
1461,23,6980,302,151,157,358,41,573,175,2070,2146,1353,101,103,3314,0.29656160458452724,0.4747851002865329,2.230019493177388
1462,25,3292,505,210,205,305,19,1277,21,2928,4925,1650,255,228,4675,0.8894289185905225,1.4201093560145808,1.3468875502008033
1463,20,2610,339,536,131,41,73,965,376,995,1386,1505,276,278,4520,0.38122605363984674,1.7318007662835249,1.4565217391304348
1464,25,5505,358,464,126,278,88,580,588,1019,1716,187,148,258,3075,0.18510445049954588,0.55858310626703,1.1932952924393723
1465,18,3761,1250,441,307,376,78,1421,77,2711,4151,1342,253,321,5866,0.7208189311353363,1.5596915713905877,0.8849614395886889
1466,26,5236,873,142,176,124,77,1780,273,2134,1725,1813,282,251,5791,0.40756302521008403,1.1059969442322384,1.0719141323792487
1467,26,5293,943,310,440,277,37,1900,199,1652,1953,1274,200,301,5881,0.3121103344039297,1.1110901190251274,0.8652077386615922
1468,22,3436,1830,555,331,223,62,169,512,1800,184,1215,106,225,5228,0.5238649592549476,1.5215366705471478,1.0469851213782302
1469,27,6375,1895,599,137,329,60,1713,688,2160,521,661,214,283,6579,0.3388235294117647,1.032,0.5638222010934157
1470,21,5857,1142,299,253,281,62,700,54,1825,2311,1723,146,330,4990,0.31159296568208983,0.8519719993170565,1.3306865950490425
1471,23,2229,1445,397,65,126,13,510,94,2487,1248,729,86,366,3831,1.1157469717362045,1.7187079407806192,0.6288265306122449
1472,24,5878,1802,445,200,270,88,1283,308,1997,1658,1992,46,204,6638,0.3397414086423954,1.1292956788023136,0.8804532577903683
1473,22,7086,918,339,473,240,26,583,390,1899,1002,1684,295,133,5081,0.2679932260795936,0.7170476996895286,1.7614130434782609
1474,27,4951,395,214,303,398,76,983,606,411,3227,1896,144,98,5113,0.0830135326196728,1.0327206624924257,2.211683417085427
1475,26,5957,1737,125,237,241,83,458,348,2880,3138,1904,151,376,5660,0.4834648312909183,0.9501426892731241,1.4396551724137931
1476,20,6036,1558,506,378,277,56,528,609,1227,1928,888,263,361,5424,0.20328031809145128,0.8986083499005965,1.0925925925925926
1477,24,3640,1197,398,81,220,65,1905,323,438,393,987,57,320,5553,0.12032967032967033,1.5255494505494505,0.5865714285714285
1478,27,3144,1385,176,320,386,32,340,598,2447,1617,404,264,69,3974,0.7783078880407125,1.2639949109414759,1.0904786954234613
1479,27,4300,1579,511,446,277,27,56,240,458,3641,627,143,339,4245,0.10651162790697674,0.9872093023255814,0.9780987884436161
1480,22,6462,860,236,54,368,10,217,183,2316,660,896,299,114,3237,0.3584029712163417,0.5009285051067781,1.4653465346534653
1481,24,7043,1204,119,379,244,44,618,499,1272,4164,1402,217,277,5003,0.18060485588527617,0.7103507028255005,1.577537351880474
1482,19,1641,647,539,357,221,73,815,474,2908,319,608,110,370,4214,1.7720901889092018,2.5679463741620965,1.1059470264867566
1483,21,6910,970,310,382,245,67,1963,394,867,2224,898,55,81,5365,0.12547033285094067,0.776410998552822,0.6543324082639531
1484,19,2955,1447,339,218,255,68,1708,239,2189,583,1967,79,161,6481,0.7407783417935703,2.1932318104906936,0.8548941041785919
1485,24,7471,1805,138,230,202,10,730,273,301,3600,1304,145,349,5186,0.040289117922634184,0.6941507161022621,0.9401421623643846
1486,19,7443,616,534,415,219,12,463,207,1792,581,1381,289,241,4377,0.24076313314523715,0.5880693268843208,1.713577185368878
1487,18,7308,1827,367,227,376,76,246,210,563,3696,1731,76,375,5511,0.07703886152162014,0.7541050903119869,1.258606557377049
1488,26,6296,1018,306,192,265,46,729,408,548,1767,1792,13,130,4899,0.08703939008894536,0.7781130876747141,1.3862640038967364
1489,18,6593,1371,578,411,372,92,372,234,1012,1556,1219,233,123,5005,0.15349613226148945,0.7591384802062794,1.1563981042654028
1490,25,3596,1732,538,297,130,38,416,394,897,1798,1225,10,34,4814,0.24944382647385985,1.3387096774193548,0.7922561429635145
1491,19,2825,1459,561,176,25,98,1054,105,893,4206,1864,299,289,5930,0.31610619469026546,2.0991150442477875,0.9290826284970722
1492,25,6476,1524,366,312,255,42,367,493,536,998,189,118,178,3844,0.08276714021000618,0.5935762816553428,0.7031457687195393
1493,20,2713,549,253,89,146,70,558,637,2016,757,712,274,176,3464,0.7430888315517877,1.2768153335790637,1.5470588235294118
1494,23,2659,613,141,461,123,99,1669,550,1873,282,70,72,46,3844,0.7044001504324934,1.4456562617525386,0.5864630623194387
1495,20,6150,1691,510,465,256,13,107,66,630,4896,1327,275,104,4814,0.1024390243902439,0.7827642276422764,1.08578856152513
1496,24,5999,1752,110,404,174,23,583,84,664,130,113,147,28,3418,0.11068511418569761,0.569761626937823,0.3979550102249489
1497,27,6487,1106,393,304,276,42,838,494,1720,1293,1291,53,295,5092,0.26514567596731925,0.7849545244334823,1.1788617886178863
1498,26,6197,1803,197,192,254,31,417,165,1396,60,1145,271,246,4721,0.22527029207681137,0.7618202355978699,0.9532478278858089
1499,19,7426,1637,526,289,308,57,1643,401,312,2211,1039,225,205,6330,0.04201454349582548,0.8524104497710746,0.6631634261692065
1500,22,1840,1823,374,277,59,12,820,85,1048,1548,211,130,98,3889,0.5695652173913044,2.1135869565217393,0.2890288365926417
1501,23,5328,1678,547,390,307,96,1421,536,1227,4367,179,161,235,5550,0.2302927927927928,1.0416666666666667,0.5222161272627537
1502,21,3468,784,489,247,216,94,1295,112,291,1781,630,222,76,4165,0.08391003460207612,1.2009803921568627,0.6218847352024922
1503,21,2203,1534,529,114,292,32,682,445,1503,37,274,243,163,4308,0.6822514752610077,1.955515206536541,0.5693989071038251
1504,21,5913,343,471,437,283,77,1139,487,2090,3631,1831,120,375,5563,0.35345848131236257,0.9408083882969728,1.8484383000512032
1505,19,6982,1864,329,60,76,30,1864,113,1204,2664,629,231,350,5546,0.17244342595244916,0.7943282727012317,0.36701996549174265
1506,21,3929,870,468,157,317,52,1609,637,804,473,1527,235,86,5958,0.2046322219394248,1.5164163909391704,1.021717000339328
