id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,year,month,week,day_of_week,is_weekend,log_amount,is_high_value,time_window
23014149,2019-05-26 16:02:00,1,4652,15.8,Online Transaction,18563,ONLINE,,,4121,,2019,5,21,6,1,2.8213788864092133,False,2019-05
23014472,2019-05-26 16:59:00,1,4652,10.21,Online Transaction,18563,ONLINE,,,4121,,2019,5,21,6,1,2.4168062370840686,False,2019-05
23015995,2019-05-27 06:47:00,3,4835,34.89,Swipe Transaction,32175,Wichita Falls,TX,76306.0,7538,,2019,5,22,0,0,3.580458705159516,False,2019-05
23016958,2019-05-27 09:41:00,1,4652,105.17,Swipe Transaction,61195,Pensacola,FL,32505.0,5541,,2019,5,22,0,0,4.665041583025482,False,2019-05
23017679,2019-05-27 11:50:00,1,4652,10.33,Online Transaction,16798,ONLINE,,,4121,,2019,5,22,0,0,2.427454075039915,False,2019-05
23018773,2019-05-27 14:58:00,3,3597,64.58,Chip Transaction,50783,Vernon,TX,76384.0,5411,,2019,5,22,0,0,4.1832707714165025,False,2019-05
23019172,2019-05-27 16:13:00,1,4652,14.67,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,5,22,0,0,2.7517480563679295,False,2019-05
23021696,2019-05-28 10:30:00,1,4652,7.74,Online Transaction,18563,ONLINE,,,4121,,2019,5,22,1,0,2.167910189667444,False,2019-05
23023047,2019-05-28 14:54:00,3,2157,57.67,Chip Transaction,91290,Wichita Falls,TX,76301.0,5300,,2019,5,22,1,0,4.071928522937768,False,2019-05
23023526,2019-05-28 16:29:00,1,4652,11.19,Online Transaction,18563,ONLINE,,,4121,,2019,5,22,1,0,2.5006159434931803,False,2019-05
23025340,2019-05-29 07:55:00,3,2157,13.41,Chip Transaction,59935,Wichita Falls,TX,76301.0,5499,,2019,5,22,2,0,2.667922410011431,False,2019-05
23026312,2019-05-29 11:37:00,1,4652,99.91,Swipe Transaction,30286,Pensacola,FL,32526.0,4814,,2019,5,22,2,0,4.614229030476437,False,2019-05
23026436,2019-05-29 12:03:00,1,4652,40.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2019,5,22,2,0,3.713572066704308,False,2019-05
23027570,2019-05-29 15:50:00,3,4835,48.81,Swipe Transaction,65267,Wichita Falls,TX,76301.0,5912,,2019,5,22,2,0,3.908215767085192,False,2019-05
23027629,2019-05-29 16:01:00,1,4652,11.41,Online Transaction,18563,ONLINE,,,4121,,2019,5,22,2,0,2.518502599216516,False,2019-05
23028013,2019-05-29 17:27:00,1,4652,58.7,Swipe Transaction,34490,Pensacola,FL,32505.0,5719,,2019,5,22,2,0,4.089332020398556,False,2019-05
23030460,2019-05-30 09:52:00,1,4652,70.25,Swipe Transaction,46931,Pensacola,FL,32504.0,5411,,2019,5,22,3,0,4.26619481914876,False,2019-05
23032173,2019-05-30 14:48:00,3,4835,55.25,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2019,5,22,3,0,4.029806041084529,False,2019-05
23032608,2019-05-30 16:26:00,1,4652,18.95,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,5,22,3,0,2.9932291433358724,False,2019-05
23033015,2019-05-30 18:12:00,3,4327,66.57,Online Transaction,79050,ONLINE,,,4900,,2019,5,22,3,0,4.213164097564083,False,2019-05
23034049,2019-05-31 01:35:00,3,4327,27.1,Online Transaction,39261,ONLINE,,,5815,,2019,5,22,4,0,3.3357695763397,False,2019-05
23035651,2019-05-31 10:14:00,1,4652,123.59,Swipe Transaction,30286,Pensacola,FL,32526.0,4814,,2019,5,22,4,0,4.825028346310772,False,2019-05
23035840,2019-05-31 10:45:00,1,4652,11.18,Online Transaction,18563,ONLINE,,,4121,,2019,5,22,4,0,2.4997952622817508,False,2019-05
23036091,2019-05-31 11:31:00,1,4652,6.67,Online Transaction,18563,ONLINE,,,4121,,2019,5,22,4,0,2.0373166153791646,False,2019-05
23037147,2019-05-31 14:38:00,3,4327,31.17,Swipe Transaction,19964,Burkburnett,TX,76354.0,5311,,2019,5,22,4,0,3.471034341250935,False,2019-05
23037303,2019-05-31 15:05:00,3,4835,61.88,Swipe Transaction,81833,Wichita Falls,TX,76301.0,5912,,2019,5,22,4,0,4.141228148120951,False,2019-05
23037675,2019-05-31 16:16:00,1,4652,15.16,Online Transaction,16798,ONLINE,,,4121,,2019,5,22,4,0,2.7825390530929495,False,2019-05
23038017,2019-05-31 17:46:00,1,4652,30.91,Swipe Transaction,89069,Pensacola,FL,32505.0,5251,,2019,5,22,4,0,3.462919440290152,False,2019-05
23038600,2019-05-31 21:21:00,1,4652,59.22,Swipe Transaction,25887,Pensacola,FL,32505.0,5814,,2019,5,22,4,0,4.0980045230535875,False,2019-05
23042192,2019-06-01 14:54:00,3,4327,70.97,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2019,6,22,5,1,4.276249365519713,False,2019-06
23042600,2019-06-01 16:18:00,1,4652,16.14,Online Transaction,18563,ONLINE,,,4121,,2019,6,22,5,1,2.8414149131696336,False,2019-06
23042692,2019-06-01 16:37:00,1,4652,60.21,Swipe Transaction,90326,Pensacola,FL,32504.0,5300,,2019,6,22,5,1,4.114310574862978,False,2019-06
23043214,2019-06-01 19:17:00,3,4835,0.88,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2019,6,22,5,1,0.6312717768418579,False,2019-06
23045952,2019-06-02 11:50:00,1,4652,7.12,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,6,22,6,1,2.0943301541735866,False,2019-06
23046055,2019-06-02 12:09:00,1,4652,40.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2019,6,22,6,1,3.713572066704308,False,2019-06
23046768,2019-06-02 14:26:00,3,4835,57.79,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,,2019,6,22,6,1,4.073971772414164,False,2019-06
23047030,2019-06-02 15:18:00,3,3597,152.39,Chip Transaction,30286,Wichita Falls,TX,76306.0,4814,,2019,6,22,6,1,5.0329836977600175,True,2019-06
23047275,2019-06-02 16:07:00,1,4652,16.41,Online Transaction,16798,ONLINE,,,4121,,2019,6,22,6,1,2.8570447537800976,False,2019-06
23047314,2019-06-02 16:14:00,3,3597,46.93,Chip Transaction,28577,Wichita Falls,TX,76302.0,8043,,2019,6,22,6,1,3.86974161317154,False,2019-06
23050790,2019-06-03 11:57:00,1,4652,15.36,Online Transaction,18563,ONLINE,,,4121,,2019,6,23,0,0,2.794839331174601,False,2019-06
23055084,2019-06-04 11:18:00,1,4652,11.55,Swipe Transaction,73706,Pensacola,FL,32504.0,5812,,2019,6,23,1,0,2.529720665577793,False,2019-06
23055306,2019-06-04 11:55:00,1,4652,60.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2019,6,23,1,0,4.110873864173311,False,2019-06
23055315,2019-06-04 11:58:00,1,4652,12.38,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,6,23,1,0,2.5937610547000824,False,2019-06
23056036,2019-06-04 14:20:00,1,4652,37.6,Swipe Transaction,59935,Pensacola,FL,32504.0,5499,,2019,6,23,1,0,3.653252276470785,False,2019-06
23056075,2019-06-04 14:27:00,1,4652,50.0,Swipe Transaction,59935,Pensacola,FL,32504.0,5499,,2019,6,23,1,0,3.9318256327243257,False,2019-06
23056618,2019-06-04 16:23:00,1,4652,8.94,Online Transaction,18563,ONLINE,,,4121,,2019,6,23,1,0,2.2965670206684825,False,2019-06
23059040,2019-06-05 09:46:00,1,4652,91.99,Swipe Transaction,75781,Pensacola,FL,32504.0,5411,,2019,6,23,2,0,4.5324919604901055,False,2019-06
23059452,2019-06-05 11:11:00,1,4652,8.97,Swipe Transaction,25887,Pensacola,FL,32505.0,5814,,2019,6,23,2,0,2.299580583973747,False,2019-06
23060498,2019-06-05 14:35:00,3,4327,52.0,Swipe Transaction,19964,Burkburnett,TX,76354.0,5311,,2019,6,23,2,0,3.970291913552122,False,2019-06
23061078,2019-06-05 16:28:00,1,4652,14.56,Online Transaction,18563,ONLINE,,,4121,,2019,6,23,2,0,2.7447035187502458,False,2019-06
23061376,2019-06-05 17:45:00,3,4327,78.68,Swipe Transaction,95534,Wichita Falls,TX,76301.0,4900,,2019,6,23,2,0,4.378018613276343,False,2019-06
23062413,2019-06-06 01:33:00,3,4327,75.53,Swipe Transaction,95534,Wichita Falls,TX,76301.0,4900,,2019,6,23,3,0,4.33768282082183,False,2019-06
23062743,2019-06-06 06:28:00,3,4327,28.18,Swipe Transaction,64394,Wichita Falls,TX,76301.0,7538,,2019,6,23,3,0,3.3734835430946397,False,2019-06
23062817,2019-06-06 06:47:00,1,4652,33.95,Swipe Transaction,62173,Pensacola,FL,32504.0,5655,,2019,6,23,3,0,3.5539184686798193,False,2019-06
23064560,2019-06-06 11:59:00,1,4652,15.61,Online Transaction,18563,ONLINE,,,4121,,2019,6,23,3,0,2.8100049236252036,False,2019-06
23065499,2019-06-06 14:52:00,3,4835,57.63,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2019,6,23,3,0,4.071246510976124,False,2019-06
23069049,2019-06-07 10:49:00,1,4652,9.56,Swipe Transaction,73706,Pensacola,FL,32504.0,5812,,2019,6,23,4,0,2.3570732782781154,False,2019-06
23069306,2019-06-07 11:36:00,1,4652,8.53,Online Transaction,16798,ONLINE,,,4121,,2019,6,23,4,0,2.254444717666111,False,2019-06
23069580,2019-06-07 12:25:00,3,4327,16.39,Swipe Transaction,60569,Lampasas,TX,76550.0,5300,,2019,6,23,4,0,2.855895328366192,False,2019-06
23069604,2019-06-07 12:29:00,1,4652,60.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2019,6,23,4,0,4.110873864173311,False,2019-06
23070357,2019-06-07 14:47:00,3,4327,74.0,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2019,6,23,4,0,4.31748811353631,False,2019-06
23071136,2019-06-07 17:28:00,1,4652,14.96,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,6,23,4,0,2.7700855920216627,False,2019-06
23074234,2019-06-08 11:39:00,1,4652,19.47,Online Transaction,18563,ONLINE,,,4121,,2019,6,23,5,1,3.018960399673198,False,2019-06
23075289,2019-06-08 14:53:00,3,4327,52.59,Swipe Transaction,65267,Wichita Falls,TX,76301.0,5912,,2019,6,23,5,1,3.981362483506759,False,2019-06
23075720,2019-06-08 16:13:00,1,4652,15.17,Online Transaction,16798,ONLINE,,,4121,,2019,6,23,5,1,2.7831576735890153,False,2019-06
23075960,2019-06-08 17:04:00,3,4327,9.98,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2019,6,23,5,1,2.3960754360813845,False,2019-06
23077270,2019-06-09 06:10:00,3,4327,24.51,Swipe Transaction,46474,Wichita Falls,TX,76301.0,7538,,2019,6,23,6,1,3.23907053215372,False,2019-06
23080116,2019-06-09 14:42:00,3,2157,55.25,Chip Transaction,19964,Burkburnett,TX,76354.0,5311,,2019,6,23,6,1,4.029806041084529,False,2019-06
23080562,2019-06-09 16:12:00,1,4652,15.58,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,6,23,6,1,2.8081971497071487,False,2019-06
23083203,2019-06-10 09:49:00,1,4652,97.29,Swipe Transaction,38602,Pensacola,FL,32505.0,5311,,2019,6,24,0,0,4.587922292578538,False,2019-06
23084945,2019-06-10 14:58:00,3,4835,52.25,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2019,6,24,0,0,3.9749978045895342,False,2019-06
23085373,2019-06-10 16:19:00,1,4652,7.63,Online Transaction,18563,ONLINE,,,4121,,2019,6,24,0,0,2.1552445050953364,False,2019-06
23085960,2019-06-10 19:14:00,3,2157,0.72,Swipe Transaction,1084,Wichita Falls,TX,76301.0,5310,,2019,6,24,0,0,0.5423242908253617,False,2019-06
23087312,2019-06-11 08:00:00,3,4835,21.93,Swipe Transaction,22041,Wichita Falls,TX,76301.0,7230,,2019,6,24,1,0,3.132446096869813,False,2019-06
23087907,2019-06-11 10:16:00,1,4652,127.17,Swipe Transaction,30286,Pensacola,FL,32526.0,4814,,2019,6,24,1,0,4.853357507741733,False,2019-06
23088191,2019-06-11 11:13:00,1,4652,99.96,Swipe Transaction,13913,Pensacola,FL,32504.0,4900,,2019,6,24,1,0,4.6147243987929025,False,2019-06
23088845,2019-06-11 13:26:00,1,4652,59.97,Swipe Transaction,83434,Pensacola,FL,32504.0,7538,,2019,6,24,1,0,4.110381939919725,False,2019-06
23089206,2019-06-11 14:39:00,3,2157,51.86,Chip Transaction,19964,Burkburnett,TX,76354.0,5311,,2019,6,24,1,0,3.967646909176143,False,2019-06
23089479,2019-06-11 15:36:00,1,4652,1.31,Swipe Transaction,53040,Pensacola,FL,32504.0,5310,,2019,6,24,1,0,0.8372475245337022,False,2019-06
23092841,2019-06-12 12:22:00,1,4652,40.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2019,6,24,2,0,3.713572066704308,False,2019-06
23092855,2019-06-12 12:24:00,1,4652,60.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,Technical Glitch,2019,6,24,2,0,4.110873864173311,False,2019-06
23093490,2019-06-12 14:36:00,3,4835,49.6,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,,2019,6,24,2,0,3.92395157629342,False,2019-06
23093931,2019-06-12 16:02:00,1,4652,14.49,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,6,24,2,0,2.740194654428777,False,2019-06
23096665,2019-06-13 09:35:00,3,3597,83.55,Chip Transaction,18131,Dallas,TX,75215.0,4111,,2019,6,24,3,0,4.4373430753445895,False,2019-06
23097427,2019-06-13 11:44:00,1,4652,11.28,Online Transaction,16798,ONLINE,,,4121,,2019,6,24,3,0,2.5079719227189963,False,2019-06
23098418,2019-06-13 14:47:00,3,2157,52.08,Chip Transaction,65267,Wichita Falls,TX,76301.0,5912,,2019,6,24,3,0,3.9718002094640066,False,2019-06
23098513,2019-06-13 15:06:00,3,3597,69.52,Chip Transaction,61195,Wichita Falls,TX,76301.0,5541,,2019,6,24,3,0,4.25589635752967,False,2019-06
23098813,2019-06-13 16:06:00,1,4652,17.46,Online Transaction,16798,ONLINE,,,4121,,2019,6,24,3,0,2.9156062290747062,False,2019-06
23098996,2019-06-13 16:37:00,1,4652,28.06,Swipe Transaction,69956,Pensacola,FL,32504.0,5310,,2019,6,24,3,0,3.369362658142137,False,2019-06
23103295,2019-06-14 14:52:00,3,3597,57.14,Chip Transaction,61195,Wichita Falls,TX,76301.0,5541,,2019,6,24,4,0,4.06285389513073,False,2019-06
23104621,2019-06-14 21:25:00,1,4652,66.39,Swipe Transaction,78454,Pensacola,FL,32505.0,5812,,2019,6,24,4,0,4.2104966389581255,False,2019-06
23108115,2019-06-15 14:39:00,3,4327,36.42,Swipe Transaction,60569,Lampasas,TX,76550.0,5300,,2019,6,24,5,1,3.622205320845944,False,2019-06
23108669,2019-06-15 16:22:00,1,4652,14.06,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,6,24,5,1,2.7120422223717475,False,2019-06
23109566,2019-06-15 21:29:00,3,4327,48.74,Online Transaction,83491,ONLINE,,,5045,,2019,6,24,5,1,3.9068094383752583,False,2019-06
23111528,2019-06-16 10:19:00,3,2157,57.0,Chip Transaction,59935,Wichita Falls,TX,76301.0,5499,,2019,6,24,6,1,4.060443010546419,False,2019-06
23111568,2019-06-16 10:25:00,3,2157,21.31,Chip Transaction,59935,Wichita Falls,TX,76301.0,5499,,2019,6,24,6,1,3.105035008444441,False,2019-06
23113009,2019-06-16 14:39:00,3,4327,53.99,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,,2019,6,24,6,1,4.007151350519723,False,2019-06
23114481,2019-06-16 21:54:00,3,2157,24.04,Online Transaction,51397,ONLINE,,,5651,,2019,6,24,6,1,3.2204745462318978,False,2019-06
23117708,2019-06-17 14:04:00,3,2157,61.42,Chip Transaction,19964,Burkburnett,TX,76354.0,5311,,2019,6,25,0,0,4.133885736842633,False,2019-06
23117893,2019-06-17 14:38:00,3,2157,52.86,Chip Transaction,61195,Wichita Falls,TX,76301.0,5541,,2019,6,25,0,0,3.9863880873834527,False,2019-06
23118371,2019-06-17 16:10:00,1,4652,13.21,Online Transaction,16798,ONLINE,,,4121,,2019,6,25,0,0,2.6539459421090092,False,2019-06
23120361,2019-06-18 07:36:00,3,4835,10.55,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,,2019,6,25,1,0,2.446685436967803,False,2019-06
23121496,2019-06-18 11:52:00,1,4652,13.55,Online Transaction,18563,ONLINE,,,4121,,2019,6,25,1,0,2.6775909936175015,False,2019-06
23121677,2019-06-18 12:26:00,1,4652,6.49,Swipe Transaction,72812,Pensacola,FL,32504.0,5813,,2019,6,25,1,0,2.0135687975291283,False,2019-06
23122289,2019-06-18 14:37:00,3,3597,58.3,Chip Transaction,65267,Wichita Falls,TX,76301.0,5912,,2019,6,25,1,0,4.08260930600368,False,2019-06
23125186,2019-06-19 09:32:00,1,4652,94.82,Swipe Transaction,61195,Pensacola,FL,32505.0,5541,,2019,6,25,2,0,4.562471431454976,False,2019-06
23125307,2019-06-19 10:09:00,1,4652,113.02,Swipe Transaction,30286,Pensacola,FL,32526.0,4814,,2019,6,25,2,0,4.736373871603436,False,2019-06
23125691,2019-06-19 11:31:00,1,4652,9.39,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,6,25,2,0,2.340843805111136,False,2019-06
23126764,2019-06-19 14:58:00,3,4327,65.91,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2019,6,25,2,0,4.2033484327947255,False,2019-06
23126927,2019-06-19 15:33:00,1,4652,58.39,Swipe Transaction,53040,Pensacola,FL,32504.0,5310,,2019,6,25,2,0,4.0841258620277685,False,2019-06
23127100,2019-06-19 16:05:00,1,4652,15.26,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,6,25,2,0,2.7887081041196646,False,2019-06
23129494,2019-06-20 08:01:00,3,4835,45.18,Swipe Transaction,22041,Wichita Falls,TX,76301.0,7230,,2019,6,25,3,0,3.8325468039263497,False,2019-06
23130767,2019-06-20 11:53:00,1,4652,13.04,Online Transaction,16798,ONLINE,,,4121,,2019,6,25,3,0,2.641910398597665,False,2019-06
23131679,2019-06-20 14:45:00,3,4327,76.63,Swipe Transaction,81833,Wichita Falls,TX,76301.0,5912,,2019,6,25,3,0,4.351953950417589,False,2019-06
23132092,2019-06-20 16:11:00,1,4652,18.67,Online Transaction,16798,ONLINE,,,4121,,2019,6,25,3,0,2.979094632400968,False,2019-06
23136059,2019-06-21 13:14:00,1,4652,71.07,Swipe Transaction,11891,Pensacola,FL,32504.0,7538,,2019,6,25,4,0,4.27763786893635,False,2019-06
23136674,2019-06-21 15:07:00,1,4652,15.69,Online Transaction,18563,ONLINE,,,4121,,2019,6,25,4,0,2.814809737673744,False,2019-06
23137035,2019-06-21 16:17:00,1,4652,13.8,Online Transaction,18563,ONLINE,,,4121,,2019,6,25,4,0,2.6946271807700692,False,2019-06
23137067,2019-06-21 16:22:00,3,4835,35.32,Swipe Transaction,28577,Wichita Falls,TX,76302.0,8043,,2019,6,25,4,0,3.5923685537330927,False,2019-06
23137284,2019-06-21 17:08:00,3,4327,2.94,Swipe Transaction,1084,Wichita Falls,TX,76301.0,5310,,2019,6,25,4,0,1.3711807233098423,False,2019-06
23139922,2019-06-22 10:20:00,3,4327,18.0,Swipe Transaction,59935,Wichita Falls,TX,76301.0,5499,,2019,6,25,5,1,2.9444389791664403,False,2019-06
23139939,2019-06-22 10:23:00,3,4327,65.0,Swipe Transaction,59935,Wichita Falls,TX,76301.0,5499,,2019,6,25,5,1,4.189654742026425,False,2019-06
23141881,2019-06-22 16:05:00,3,3597,47.06,Chip Transaction,28577,Wichita Falls,TX,76302.0,8043,,2019,6,25,5,1,3.872450230308323,False,2019-06
23142258,2019-06-22 17:37:00,1,4652,23.07,Swipe Transaction,90326,Pensacola,FL,32504.0,5300,,2019,6,25,5,1,3.1809662517949806,False,2019-06
23146016,2019-06-23 14:09:00,1,4652,25.32,Swipe Transaction,59935,Pensacola,FL,32504.0,5499,,2019,6,25,6,1,3.2703291064571163,False,2019-06
23146058,2019-06-23 14:17:00,1,4652,70.0,Swipe Transaction,59935,Pensacola,FL,32504.0,5499,,2019,6,25,6,1,4.2626798770413155,False,2019-06
23146651,2019-06-23 16:11:00,3,3597,8.91,Chip Transaction,61195,Wichita Falls,TX,76301.0,5541,,2019,6,25,6,1,2.2935443483418965,False,2019-06
23150069,2019-06-24 11:42:00,1,4652,14.31,Online Transaction,18563,ONLINE,,,4121,,2019,6,26,0,0,2.728506209669592,False,2019-06
23151045,2019-06-24 14:33:00,3,4327,46.6,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2019,6,26,0,0,3.8628327612373745,False,2019-06
23151512,2019-06-24 16:02:00,1,4652,17.99,Online Transaction,16798,ONLINE,,,4121,,2019,6,26,0,0,2.9439125248241944,False,2019-06
23153101,2019-06-25 06:11:00,3,4327,36.05,Swipe Transaction,46474,Wichita Falls,TX,76301.0,7538,,2019,6,26,1,0,3.612268351742096,False,2019-06
23154524,2019-06-25 11:39:00,1,4652,14.2,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,6,26,1,0,2.7212954278522306,False,2019-06
23154932,2019-06-25 12:54:00,1,4652,85.0,Swipe Transaction,99850,Pensacola,FL,32504.0,7230,,2019,6,26,1,0,4.454347296253507,False,2019-06
23155583,2019-06-25 14:54:00,3,4327,45.71,Swipe Transaction,65267,Wichita Falls,TX,76301.0,5912,,2019,6,26,1,0,3.8439582745140166,False,2019-06
23155899,2019-06-25 16:01:00,1,4652,15.58,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,6,26,1,0,2.8081971497071487,False,2019-06
23159436,2019-06-26 13:18:00,3,3597,29.22,Online Transaction,79050,ONLINE,,,4900,,2019,6,26,2,0,3.4085039568445934,False,2019-06
23161402,2019-06-26 21:00:00,1,4652,61.3,Swipe Transaction,78454,Pensacola,FL,32505.0,5812,,2019,6,26,2,0,4.131961425793407,False,2019-06
23163823,2019-06-27 11:22:00,1,4652,60.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2019,6,26,3,0,4.110873864173311,False,2019-06
23163899,2019-06-27 11:36:00,1,4652,16.14,Online Transaction,18563,ONLINE,,,4121,,2019,6,26,3,0,2.8414149131696336,False,2019-06
23164941,2019-06-27 14:51:00,3,4327,65.82,Swipe Transaction,65267,Wichita Falls,TX,76301.0,5912,,2019,6,26,3,0,4.20200243692861,False,2019-06
23165403,2019-06-27 16:17:00,1,4652,16.04,Online Transaction,16798,ONLINE,,,4121,,2019,6,26,3,0,2.8355635214011694,False,2019-06
23168899,2019-06-28 11:47:00,1,4652,15.78,Online Transaction,18563,ONLINE,,,4121,,2019,6,26,4,0,2.82018770103906,False,2019-06
23169834,2019-06-28 14:45:00,3,3597,49.67,Chip Transaction,78680,Wichita Falls,TX,76301.0,5411,,2019,6,26,4,0,3.9253340194878183,False,2019-06
23170299,2019-06-28 16:13:00,1,4652,6.14,Online Transaction,18563,ONLINE,,,4121,,2019,6,26,4,0,1.965712776351493,False,2019-06
23173333,2019-06-29 10:30:00,1,4652,9.58,Swipe Transaction,78454,Pensacola,FL,32505.0,5812,,2019,6,26,5,1,2.3589654264301534,False,2019-06
23174507,2019-06-29 13:59:00,1,4652,28.5,Swipe Transaction,11891,Pensacola,FL,32504.0,7538,,2019,6,26,5,1,3.3843902633457743,False,2019-06
23175277,2019-06-29 16:28:00,1,4652,17.29,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,6,26,5,1,2.906354462402774,False,2019-06
23179381,2019-06-30 13:59:00,3,3597,52.04,Chip Transaction,78680,Wichita Falls,TX,76301.0,5411,,2019,6,26,6,1,3.971046345877607,False,2019-06
23180066,2019-06-30 16:11:00,1,4652,15.75,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,6,26,6,1,2.8183982582710754,False,2019-06
23183593,2019-07-01 11:44:00,1,4652,14.72,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,7,27,0,0,2.7549337870010606,False,2019-07
23185364,2019-07-01 17:26:00,1,4652,10.17,Swipe Transaction,75781,Pensacola,FL,32504.0,5411,,2019,7,27,0,0,2.413231613081109,False,2019-07
23185611,2019-07-01 18:58:00,3,2157,0.87,Chip Transaction,91290,Wichita Falls,TX,76301.0,5300,,2019,7,27,0,0,0.6259384308664953,False,2019-07
23186663,2019-07-02 06:29:00,3,4835,30.92,Swipe Transaction,46474,Wichita Falls,TX,76301.0,7538,,2019,7,27,1,0,3.463232772581608,False,2019-07
23189370,2019-07-02 16:10:00,1,4652,13.9,Swipe Transaction,48550,Rockport,IN,47635.0,4121,,2019,7,27,1,0,2.7013612129514133,False,2019-07
23192057,2019-07-03 11:00:00,1,4652,40.0,Swipe Transaction,27092,Terre Haute,IN,47803.0,4829,,2019,7,27,2,0,3.713572066704308,False,2019-07
23192373,2019-07-03 12:02:00,1,4652,6.92,Swipe Transaction,85701,Haubstadt,IN,47639.0,5813,,2019,7,27,2,0,2.069391205826334,False,2019-07
23192756,2019-07-03 13:13:00,1,4652,18.84,Swipe Transaction,85575,Rockport,IN,47635.0,7542,,2019,7,27,2,0,2.987700101856727,False,2019-07
23193164,2019-07-03 14:37:00,3,4327,50.39,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2019,7,27,2,0,3.9394436010041383,False,2019-07
23194575,2019-07-03 21:02:00,1,4652,178.18,Swipe Transaction,59474,West Lafayette,IN,47906.0,3722,,2019,7,27,2,0,5.188390887169432,True,2019-07
23194907,2019-07-03 23:12:00,1,4652,118.53,Swipe Transaction,92822,Lafayette,IN,47905.0,3395,,2019,7,27,2,0,4.7835673858898895,False,2019-07
23197163,2019-07-04 11:53:00,1,4652,13.61,Online Transaction,18563,ONLINE,,,4121,,2019,7,27,3,0,2.681706225762608,False,2019-07
23197258,2019-07-04 12:08:00,1,4652,40.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2019,7,27,3,0,3.713572066704308,False,2019-07
23198031,2019-07-04 14:31:00,3,2157,39.51,Chip Transaction,19964,Burkburnett,TX,76354.0,5311,,2019,7,27,3,0,3.701548857214599,False,2019-07
23198539,2019-07-04 16:25:00,1,4652,16.55,Online Transaction,16798,ONLINE,,,4121,,2019,7,27,3,0,2.865053949911875,False,2019-07
23200888,2019-07-05 08:18:00,3,4327,43.18,Swipe Transaction,22041,Wichita Falls,TX,76301.0,7230,,2019,7,27,4,0,3.788272197991971,False,2019-07
23203184,2019-07-05 14:57:00,3,4327,66.28,Swipe Transaction,19964,Burkburnett,TX,76354.0,5311,,2019,7,27,4,0,4.208863015664693,False,2019-07
23206300,2019-07-06 09:48:00,1,4652,93.01,Swipe Transaction,38602,Pensacola,FL,32505.0,5311,,2019,7,27,5,1,4.543401159590459,False,2019-07
23206987,2019-07-06 11:50:00,1,4652,16.17,Online Transaction,16798,ONLINE,,,4121,,2019,7,27,5,1,2.843163674909384,False,2019-07
23208020,2019-07-06 14:51:00,3,4835,45.35,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2019,7,27,5,1,3.836221292011864,False,2019-07
23208584,2019-07-06 16:45:00,1,4652,57.49,Online Transaction,94989,ONLINE,,,5661,,2019,7,27,5,1,4.068855799454934,False,2019-07
23211815,2019-07-07 11:52:00,1,4652,16.17,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2019,7,27,6,1,2.843163674909384,False,2019-07
